0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,7407,31,953,77,1776,8,3279,129,30,8,330,1,920,125,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,148,120,24,6,909,187,4,260,40,753,43,122,577,5,2,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,596,120,121,55,468,140,3322,740,4596,254,123,646,25,441,750,7,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,114,50,28,1088,89,617,4847,21,19,1,3755,480,2276,288,84,1088,69,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,946,209,1501,5389,8,38,9137,112,9138,1272,2012,946,742,293,84,6013,3565,868,1566,25,7,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,896,224,497,1191,858,2243,342,590,5722,552,1214,4,3044,4510,458,179,131,126,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1619,390,2299,378,3417,28,69,23,830,41,7,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,393,263,102,1073,82,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6076,102,39,379,7,2048,637,1142,1511,drama,omnibus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7413,7414,2639,50,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,1540,18,58,1018,411,265,499,964,1,737,1800,670,423,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,286,5854,306,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,312,9,3165,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512,9139,591,208,4708,2503,321,1,46,110,12,23,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2196,260,6,169,125,107,1030,12,5356,12,2994,484,1222,4,84,229,107,4606,663,1608,343,2994,3085,1,46,648,75,334,768,63,2078,121,1447,143,11,166,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,199,404,125,856,503,832,68,1103,1508,221,106,1702,218,2464,30,8,856,503,199,293,78,895,174,615,143,218,199,3456,174,404,3654,4257,856,126,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,58,355,616,1587,436,1199,1395,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,155,1491,drama,omnibus
0,0,0,0,0,0,0,0,0,0,111,626,49,3662,3984,109,4938,118,49,58,2097,62,720,1681,741,215,1662,601,3,1295,405,2140,47,245,999,47,308,62,118,478,58,2484,1579,92,1217,230,62,478,976,3497,8467,1785,639,6,133,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,3941,2785,669,517,378,374,25,475,413,49,569,4,212,4639,1373,24,3,627,215,106,8,3941,385,1091,80,3069,39,349,278,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,76,1693,1351,1,23,373,39,349,7,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,365,17,1858,124,8858,919,8859,4128,1146,3657,3393,3,188,72,1,39,185,7,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,4594,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9140,3441,663,95,48,31,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4730,75,683,26,1031,205,1021,1797,485,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691,61,598,2,3664,4804,4804,282,561,4,4805,282,1786,3,188,72,204,6,drama,omnibus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,1661,1553,3498,3124,23,49,106,47,57,60,11,8472,127,243,3498,312,1029,514,96,3498,44,249,183,4938,1,3051,58,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4411,3718,76,686,391,4480,2259,1,59,3,99,300,4543,241,332,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,9141,42,5060,6,851,1000,745,405,5,2,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,272,645,1319,2401,8475,714,2425,824,306,8476,157,391,3733,372,37,3,736,58,48,28,62,291,3033,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,268,94,197,107,96,38,1,247,3,134,805,891,764,25,7,drama,omnibus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,28,2728,1389,4842,3058,3372,4613,410,83,79,5,63,1,141,258,121,800,2,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,956,569,2,242,38,1,1114,1190,29,38,34,50,1335,651,52,84,23,141,413,837,52,651,143,222,817,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,5021,62,715,12,383,3029,140,83,2586,3276,212,11,43,27,87,4349,653,3524,4380,342,57,87,335,274,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813,74,7417,458,963,44,7418,201,286,80,1458,53,19,136,14,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,870,34,2343,408,40,1,247,495,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,683,26,83,26,9142,4849,393,25,9143,26,585,410,83,9144,26,401,3711,3062,210,1954,1,73,626,218,967,1247,9145,40,265,12,9146,294,72,1938,205,370,1,292,1138,14,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,989,2386,397,724,199,2265,1137,8,1883,333,248,16,4372,14,47,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514,3453,457,528,3510,883,4607,65,3514,10,60,310,1382,583,133,39,371,1056,115,7,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,7863,71,127,40,11,41,7,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5704,82,3333,3433,4714,5783,4,703,4714,6,7420,6079,34,3290,25,5102,116,1,860,429,116,drama,episode
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,942,1157,690,58,262,772,2017,45,650,670,423,216,70,521,281,101,1355,1389,365,17,25,206,281,30,8,344,95,16,179,466,475,2,101,466,475,12,7422,1810,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460,873,5022,27,94,92,531,740,229,19,740,531,2328,5022,2593,78,1046,3052,14,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,211,133,840,1591,8477,1,298,46,16,360,57,4182,211,1597,1591,383,4,8478,35,472,2071,31,600,1170,1,1688,148,260,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,97,277,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,540,947,302,186,462,1372,49,1347,1265,115,4772,18,325,376,1539,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,12,38,952,860,655,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,2391,413,49,34,9147,4,1117,451,413,9148,727,9149,114,2181,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1821,73,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,697,1359,5466,157,1863,123,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,1262,95,6,21,30,8,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,83,424,1967,100,6,88,3,84,34,285,57,285,9,85,76,100,6,1018,643,1284,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3013,1593,158,144,91,28,858,114,1205,17,4943,403,238,480,95,1,59,3,1814,2570,101,109,866,4943,403,153,440,5382,206,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2853,381,878,1,381,2789,585,13,135,396,138,791,82,1566,25,7,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,956,2432,8,9150,29,34,141,651,52,23,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,2158,1532,6110,4806,864,4,700,498,295,32,2861,88,drama,episode
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,8485,116,44,1496,62,425,41,7,73,9,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,4563,105,67,4,84,1863,1445,273,86,3,7438,105,86,118,949,1445,92,64,81,1,26,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,16,291,5132,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,111,1876,211,2030,297,8860,1,59,3,8861,1084,31,34,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,257,1875,785,25,25,25,128,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2218,52,2,8486,5083,10,20,15,133,266,66,8487,133,11,4877,74,374,151,322,99,266,113,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,893,867,29,1364,1548,29,9151,1005,724,1548,97,5244,34,493,330,409,9,1483,9,405,1987,69,147,39,269,7,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401,43,383,3,7443,43,2206,7444,70,76,4079,100,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7450,6,939,7451,28,22,527,150,23,7452,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,3993,7454,drama,episode
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,243,690,9152,503,3618,891,1091,1335,139,475,1684,2128,578,3618,181,100,1294,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,206,121,29,632,14,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,907,286,391,9153,35,1450,574,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,479,226,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,428,2664,drama,omnibus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,436,48,1187,126,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,144,91,591,478,46,8,5531,625,696,160,9154,1108,53,18,2,168,1600,93,138,1084,625,29,4,197,14,47,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,58,31,156,9155,9156,998,711,1216,1212,29,1028,663,62,159,80,20,15,1361,228,3403,1467,drama,story
160,1690,77,6000,96,68,101,28,6000,577,255,77,6,4606,87,214,259,405,1283,6,772,85,9,1341,44,103,550,893,4086,1110,103,893,150,1428,2589,6169,1441,1,1441,2499,729,44,222,71,42,698,4529,1801,61,2370,2,1634,1096,131,126,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,184,143,377,4489,102,55,668,2665,10,177,165,1139,3149,6073,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,8,1375,2489,216,391,1375,2081,157,62,196,1772,1303,461,522,131,126,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,49,58,647,49,51,2441,712,963,387,560,182,20,15,3744,2,6,10,2441,49,8510,445,193,42,387,8511,107,28,122,51,156,115,2617,10,8512,63,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,572,335,5371,2859,50,131,126,3083,292,drama,story
0,0,0,0,0,0,0,0,5004,3,2570,604,38,6078,1131,239,375,9157,192,1809,260,23,441,1198,623,50,110,46,130,1942,4408,28,3927,38,20,15,865,303,120,27,10,114,193,61,1355,147,344,678,116,2651,27,856,602,74,736,drama,episode
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3190,33,337,383,273,985,4537,33,1059,4,14,3078,121,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,76,16,816,1109,4,28,3890,472,9158,1949,1038,6163,1841,3151,4062,10,1109,808,40,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,4451,10,64,264,5334,130,104,119,17,16,663,1623,3948,1028,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,31,9159,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,22,31,272,22,48,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,9160,1581,33,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,6,348,371,7,drama,omnibus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,105,1766,194,3056,1819,7464,5143,49,7465,289,44,392,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9161,3951,172,1946,981,172,306,67,3,5621,46,222,602,9162,9163,1,4888,3944,554,679,2515,7,1136,11,43,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,54,1346,3820,32,9,41,7,drama,episode
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,40,154,3182,753,1412,5277,20,15,28,763,8,182,5023,3,397,9164,241,4950,5602,182,5023,84,69,1,59,3,404,11,913,260,40,1314,1081,9,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,7468,50,240,429,3424,496,3226,136,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,752,173,412,1078,24,1552,5735,1857,217,1050,686,416,11,43,24,3,112,1831,2078,1569,628,17,267,2062,548,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870,123,22,57,2738,53,740,364,2933,3794,476,86,51,4398,53,318,1366,18,244,543,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,61,26,912,8,688,27,10,64,2423,1522,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1100,48,117,1,48,462,59,602,74,256,48,641,121,800,2,41,7,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,4475,3409,56,167,489,116,58,48,646,1022,261,drama,story
325,1574,1488,3657,1,970,2947,134,5420,236,3383,8521,4,5301,38,28,129,651,87,194,2679,205,14,2817,8522,319,1183,862,925,54,32,22,32,1183,55,189,4793,869,30,421,1511,73,8,32,9,22,32,8523,2047,3446,121,270,4229,5705,12,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,7,4882,73,1147,3161,9165,87,87,1147,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,12,3042,2,9166,300,231,184,143,638,100,45,39,379,1056,115,376,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,277,3175,1002,125,108,277,454,415,41,7,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,2103,818,187,8525,4810,36,354,725,276,5245,3271,2061,914,8526,3,8527,1822,3500,354,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9167,593,2440,75,19,1,4197,1491,9168,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,136,126,250,1448,819,1448,2736,35,32,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,555,703,5024,19,218,1428,11,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,103,11,35,42,74,6,181,31,9169,1,76,1140,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4946,274,297,354,64,829,2407,2,6,27,62,190,450,607,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8528,277,785,25,25,25,7,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2871,4243,3827,1642,684,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,893,519,9170,2165,574,5009,304,2269,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,694,1685,6,drama,episode
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,351,735,53,42,5025,1284,174,9171,195,31,34,1,31,5025,9172,369,456,1000,52,1334,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224,87,353,2,265,2560,drama,story
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674,157,1016,2758,131,220,39,185,232,7,drama,story
